,word,counts
0,广州,1248
1,温泉,1218
2,酒店,954
3,增城,674
4,地方,647
5,小时,619
6,时间,580
7,水寨,548
8,小镇,545
9,出发,532
10,森林公园,501
11,景区,493
12,溪头,492
13,感觉,441
14,到达,398
15,徒步,386
16,真的,386
17,民宿,384
18,从化,376
19,选择,372
20,喜欢,371
21,公园,360
22,体验,353
23,房间,336
24,孩子,327
25,朋友,321
26,不错,321
27,特别,316
28,流溪河,313
29,景点,313
30,山顶,311
31,登山,308
32,风景,303
33,石门,301
34,世界,300
35,下山,292
36,瀑布,288
37,来到,280
38,公里,280
39,游玩,280
40,适合,279
41,发现,274
42,大夫,271
43,位于,270
44,荔枝,268
45,旅游,266
46,晚上,266
47,门票,266
48,推荐,262
49,两个,262
50,特色,259
51,森林,257
52,拍照,251
53,水库,249
54,一路,238
55,一条,238
56,生活,238
57,上山,237
58,度假,233
59,路线,232
60,花都,224
61,美食,224
62,番禺,223
63,下午,222
64,国家森林公园,222
65,文化,220
66,路上,217
67,岭南,216
68,分钟,211
69,终于,209
70,味道,209
71,天气,206
72,广州市,205
73,只能,200
74,周末,198
75,小朋友,198
76,建议,197
77,高速,196
78,早餐,196
79,导航,195
80,餐厅,195
81,感受,194
82,早上,194
83,沙湾,193
84,广东,192
85,游客,192
86,设计,191
87,入住,187
88,露营,186
89,建筑,184
90,竹林,184
91,休息,182
92,一家,182
93,疫情,182
94,乐园,180
95,项目,180
96,免费,178
97,山路,177
98,门口,177
99,享受,177
