,word,counts
0,治疗,3511
1,手术,3345
2,皮肤,3280
3,疼痛,3235
4,咳嗽,2785
5,结节,2682
6,孩子,2619
7,眼睛,2422
8,医生,2381
9,咨询,2213
10,疙瘩,2063
11,检查,2008
12,怀孕,2001
13,湿疹,1960
14,月经,1918
15,术后,1846
16,甲状腺,1838
17,感觉,1823
18,发烧,1738
19,大便,1623
20,反复,1546
21,出血,1503
22,头晕,1422
23,脸上,1413
24,子宫,1398
25,医院,1322
26,慢性,1296
27,乳腺,1235
28,糖尿病,1207
29,左侧,1189
30,预约,1185
31,红肿,1150
32,头疼,1133
33,网上,1129
34,右侧,1114
35,过敏,1105
36,婴儿,1088
37,舒服,1086
38,晚上,1086
39,症状,1079
40,东西,1071
41,喉咙,1055
42,肿瘤,1050
43,复查,1045
44,瘙痒,1028
45,感染,1025
46,失眠,1009
47,发现,1007
48,肺部,1005
49,高血压,989
50,身上,965
51,耳朵,961
52,囊肿,943
53,不好,942
54,发热,936
55,控制,928
56,脖子,926
57,异常,917
58,小孩,913
59,新生儿,908
60,两个,894
61,鼻炎,890
62,鼻子,889
63,痤疮,877
64,睡觉,855
65,胸闷,855
66,骨折,845
67,嗓子,845
68,便秘,828
69,肛门,817
70,心脏,816
71,牙齿,786
72,皮肤病,786
73,患者,782
74,复发,780
75,红色,779
76,早泄,773
77,乙肝,772
78,肺炎,764
79,手指,764
80,请问,750
81,疑似,745
82,肺癌,737
83,未知,732
84,转移,731
85,儿童,730
86,面部,728
87,小儿,725
88,增生,716
89,您好,713
90,肚子,710
91,怀疑,708
92,过敏性,707
93,宫颈,707
94,乳房,702
95,关节,702
96,焦虑,693
97,膝盖,683
98,抑郁症,682
99,耳鸣,678
100,胃炎,672
101,血管瘤,666
102,感冒,664
103,双眼皮,664
104,痔疮,663
105,大腿,656
106,发炎,655
107,用药,655
108,牙龈,653
109,内膜,649
110,疹子,647
111,产后,645
112,尿频,642
113,卵巢,638
114,障碍,635
115,后背,634
116,一年,617
117,发红,617
118,原因,616
119,导致,615
120,腹泻,611
121,阴茎,609
122,不适,606
123,持续,600
124,胸口,599
125,全身,596
126,胎儿,589
127,发育,588
128,脸部,587
129,急性,586
130,一个月,585
131,神经,583
132,先天性,582
133,呼吸,578
134,睡眠,573
135,阴道,572
136,疤痕,566
137,时间,566
138,白色,565
139,红疹,564
140,诊断,564
141,甲亢,564
142,走路,561
143,口腔,561
144,损伤,556
145,希望,549
146,三个,546
147,包皮,546
148,阳性,542
149,月经不调,540
150,轻微,539
151,头痛,538
152,疾病,536
153,呕吐,531
154,综合征,526
155,哺乳期,524
156,确诊,524
157,癫痫,522
158,淋巴结,521
159,身体,517
160,不孕,515
161,病变,515
162,乳腺癌,513
163,孕期,510
164,恶心,506
165,低烧,500
166,影响,499
167,腹部,496
168,肿大,496
169,主任,495
170,情况,494
171,难受,484
172,体温,484
173,特别,482
174,抑郁,480
175,斜颈,478
176,鼻塞,476
177,流产,476
178,外阴,475
179,妇科,474
180,多囊,474
181,玻璃,473
182,腹痛,465
183,细胞,464
184,长期,464
185,前列腺炎,460
186,咽喉,454
187,脱发,453
188,勃起,453
189,舌头,450
190,胳膊,447
191,肾病,445
192,腺癌,445
193,半年,442
194,肌瘤,437
195,上长,435
196,双侧,435
197,头皮,434
198,髋关节,433
199,龟头,432
