word,tfidf
保护,51.98344089539765
动物,33.596708249807826
小时候,27.263235660408373
野生动物,25.62451868224048
灵芝,21.493108623456678
好多,20.5506701876017
东西,20.515008464157635
人类,20.257596055386667
野生,20.229027918615305
葛根,18.534005990728065
梅花鹿,18.09814120842402
支持,17.84274413960069
回复,17.241161046550104
伤害,15.113647234208122
地球,14.515470354364536
买卖,14.367994870036524
严惩,13.970197301871972
春草,13.209470185087872
人人有责,13.190215315631129
老虎,12.767075256741819
一级,11.980677998994766
生命,11.668408418640816
老家,11.604344075170856
穿山甲,11.36365161797637
大自然,11.354327355873506
重判,10.553347961087843
熊猫,10.182200412529456
香菜,9.889065009884746
动植物,9.222478187144214
希望,9.221359897782182
金线,8.958108282599587
真的,8.45770825569367
自然,8.31356829431495
好吃,8.197412450653768
喜欢,8.01694518603751
我家,7.855432869289306
严惩不贷,7.790304337230839
益母草,7.570007182818132
这是,7.4757718263016955
山上,7.468023079841166
养殖,7.294609162496687
植物,7.099947110525452
野胡萝卜,7.014948734289848
从我做起,6.968180913505219
感觉,6.685846421304985
紫花地丁,6.507463293586626
一斤,6.3829784213472776
加油,6.373597871139533
象牙,6.297502594877795
味道,6.2974263749353865
二级,6.248548496090903
好像,6.2221872132635685
兔子,6.0807819310934335
世界,5.938393877020881
打击,5.933949302004802
爱护,5.933923501632528
路边,5.882869184198555
解酒,5.878576556665562
严查,5.807865402687356
做起,5.687840305694767
国家,5.501359695610297
杀害,5.477692625843643
重罚,5.422676232652232
农村,5.354938443882079
万物,4.964163767239794
判刑,4.9395731531348535
守护,4.923073345134613
太多,4.910205946720388
家园,4.896387846705398
没人要,4.896013166595924
一种,4.89530729522993
没人,4.893748137570137
贩卖,4.8768110636638005
拿来,4.7668983967167335
羚羊角,4.719965913564986
清洗,4.671040733719753
好看,4.663378838879346
不到,4.621430952908709
没见,4.603432778240319
有人,4.473044722021799
龙哥,4.443381097608702
人工,4.408275176068187
厉害,4.389802234247926
特别,4.34370070299907
阿弥陀佛,4.306093485750751
叶子,4.267789292211059
葛根粉,4.142479254483021
粉葛,4.113623059549809
山里,4.099850241858571
半夏,4.093536459267913
中医,4.0503937147755575
动物园,4.0245874005300495
种子,4.022372428145758
敬畏,3.98992863145509
野外,3.9685196660810718
残忍,3.965004453354232
生物,3.9456346869471544
葛粉,3.942889962534896
犀牛,3.910099911663555
灭绝,3.9023259915540507
晒干,3.8888596817722254
药用,3.882056961114013
可怜,3.8481287377228357
药材,3.830742130095471
干嘛,3.7402115237591023
中药,3.7216539637270936
破坏,3.7190359680472587
善待,3.6803203639854587
东北虎,3.6601378585572544
三级,3.645520865102456
胡萝卜,3.63709136330009
全身,3.604251813594172
生态,3.5972237052931435
遍地,3.5598491147252744
威灵仙,3.553883944779455
功效,3.5533496787883454
辛苦,3.528804307773195
抖音,3.5043849956115
艾草,3.501328682575854
国家一级,3.440186729804191
不好,3.4098659440521613
濒危,3.3680700854830605
家里,3.3525519185625026
价值,3.345768172896956
价格,3.2195294808508557
放过,3.211394635980034
发现,3.208545253492119
野葛,3.2054416656075078
制品,3.188910467908356
树舌,3.1725717718230837
市场,3.1681388733166456
开花,3.162830319849947
见过,3.1618094614398338
可爱,3.1604080894117645
一只,3.15716737811529
严厉打击,3.156036515363055
煲汤,3.148502020994864
身上,3.137725490460098
交易,3.1197799986361243
记得,3.0986348538954673
山葛,3.078348331841176
用处,3.06707237924568
哥哥,3.050289456764332
多样性,3.013367141392343
可怕,2.929980413691808
全是,2.910549344743943
一点,2.9042656886796103
地里,2.9042100693269974
美食,2.900565020447186
几种,2.8844109936205022
喂猪,2.8627673348371654
睡觉,2.851104238806183
心疼,2.8371052700476476
刚刚,2.8370231433801782
云南,2.8132674767139774
我见,2.811387449796266
蛇床子,2.807639092586307
冬虫夏草,2.805090632817449
生态环境,2.795204014586283
朋友,2.782640875810933
法律,2.777754175402568
玩意,2.7681405770810783
更好,2.764368343980311
不吃,2.705551251256682
玩意儿,2.7005968155691917
为啥,2.6974229920509383
看着,2.686282693510035
见到,2.6763029255385833
惩罚,2.673677637066526
尊重,2.663788902060013
犯法,2.637341223766259
中国,2.5974344101146407
请问,2.594948330186166
维护,2.5862248925476754
树上,2.576879961387223
永远,2.5705810072726902
愤怒,2.55949672168764
不行,2.5570721902880655
有毒,2.5464383818226035
犀牛角,2.5321781061540123
生存,2.5064445534945827
老头,2.4974105237762956
有用,2.4847054328343186
作用,2.475995296680106
猛犸象,2.469299489459697
珍惜,2.468589840844884
食用,2.457838448725644
区别,2.4540436103894328
严厉,2.4397540532660855
妈妈,2.332756952178741
没收,2.3293597746894923
虫子,2.3271224141960727
家乡,2.323154767880898
视频,2.3166729636786636
毛藤,2.3161749450990636
野草,2.3006634028032074
一根,2.2964526821339653
严办,2.29022974810883
消失,2.2563576331929314
金蝉,2.247750518728916
桑黄,2.24527251884006
物种,2.237436556774493
明白,2.228308735627661
助手,2.2270686958446775
乌灵参,2.218702952118792
草药,2.2113203615063717
这回,2.204982025770756
南方,2.2024579544958107
买家,2.197020918979469
冬天,2.180178848321515
拒绝,2.178229015705769
杂草,2.1605188021070028
疗效,2.158713955242941
指甲,2.156657586037683
云芝,2.1517771079332
几级,2.1444550098079684
一条,2.141681915268531
举报,2.13979352021087
生活,2.1386722791726775
药用价值,2.12448055887817
禁止,2.1161080273325372
做成,2.1155989397693333
大象,2.1085315777548006
颜色,2.1040560302784646
葛藤,2.1020092352901307
捂脸,2.0821813729182552
捕杀,2.0809288020930845
鹿茸,2.0800121838711534
情况,2.071244862255073
野芹菜,2.0707663170695545
全球,2.070086863028868
这多,2.0667930443538927
野生植物,2.0569095381746223
关键,2.0512941412226016
哈哈哈,2.0429072588810433
几十年,2.042821806800957
夏天,2.0346793946384607
有没有,2.0343652019577125
铁皮,2.0202857351549675
柴葛,2.0112352783445484
红萝卜,2.0
无期,2.0
芫荽,2.0
阿龟,2.0
报复,1.9789870556322808
西洋参,1.9784819254408963
乡村,1.9736783882204578
科普,1.9685623659265326
走私,1.9675411369129958
相生相克,1.9541752585128378
阴阳怪气,1.9457931885038287
共生,1.9422541735058871
值钱,1.9400589732000486
你好,1.9278003563022135
好几种,1.9100322759608463
老人,1.9030197931479584
竹林,1.8981384553738363
有钱人,1.8917106958562642
承诺,1.8890980195353928
疫情,1.8711098092304441
好奇,1.8589157016209708
老木菌,1.857940909730562
老板,1.8490183709962342
购买,1.836524875172264
猪肉,1.8258673304255086
打架,1.816741426530144
生灵,1.8130662997733058
可恶,1.8063369503790505
衣服,1.8056622838431118
没用,1.8055358205265917
卖钱,1.8011002130612996
银线,1.7903767171407396
第一眼,1.7882782719929218
明天,1.788205284901761
发声,1.7755560391760683
猎杀,1.7536483074003923
饲养,1.7511590876310743
状态,1.745441966651394
煮汤,1.7386603667361782
分钟,1.7383216503136436
好好,1.733004001978411
温柔,1.7328055821466473
以待,1.7328055821466473
小时,1.7265866302040853
东北,1.7215737212064
太好了,1.7211702732137686
家养,1.7211702732137686
泡酒,1.7211702732137686
合法,1.717813239903082
珍贵,1.7075396763406079
不让,1.697991575995092
树根,1.6928570809703114
追责,1.6877541477454383
真品,1.6877541477454383
付出代价,1.6844120457545626
因果报应,1.6822194123761238
一草一木,1.6775591362503752
回家,1.6753167188300278
捕猎,1.672834024085112
无知,1.6574429659459313
老中医,1.6566786546666448
杀戮,1.6553902750615896
杀生,1.6502655789109861
传统医学,1.6482377820707796
樟树,1.64787209479099
吃素,1.647069005796805
人才,1.6461752493067283
天天,1.646048128397609
非法,1.6459839238180503
早该,1.6429953170137694
挖光,1.6351526245297305
鸡蛋,1.630041157696768
重要性,1.6242779566737005
珊瑚,1.6159937256830568
石斛,1.614342078306971
知识,1.5947988491104594
生长,1.591162981588187
一味,1.5899593153287004
广东,1.587481304421777
饿死,1.5829957388843603
两种,1.5825037796434311
本来,1.5816587881589559
不信,1.5793700600485965
偷猎者,1.5771704908710418
统一,1.5698616719050809
谢谢,1.5674841122652956
广告,1.5666710089048905
海关,1.5627239535148734
一身,1.5565632417117836
早就,1.5564336160971886
灵性,1.546783230516274
几个,1.5434319103406757
和谐,1.541600927429954
人与自然,1.541600927429954
源头,1.5383654042315595
漂亮,1.5376054430083395
我太难,1.5305666947488454
违法,1.5172150346308841
爷爷,1.513803837132683
烧烤,1.5115027844199886
满山,1.5106397329015944
朱一龙,1.5091658983136482
生吃,1.501907214751478
太小,1.4993967115729507
泡水,1.4991793406397922
南无,1.4984776287094916
大熊猫,1.494695125854376
鸡汤,1.49427132408709
成分,1.4917546513708364
环境保护,1.4874529438406585
松树,1.483455022607955
喝酒,1.4798817325325055
中药材,1.4777271459457992
收藏,1.4764133567657667
榛蘑,1.4689326066080053
共存,1.4624762788798793
地滚球,1.4557245272017187
正宗,1.452647432744716
二手,1.4522517200766287
感谢,1.4442383421297489
身边,1.441618844501458
毒蘑菇,1.4394125856939883
采了,1.4365026050405345
看过,1.4362501349974366
昨天,1.4301196081643957
麻芋,1.4281526667227782
回来,1.4281231338547093
人收,1.4200100550496957
珍爱,1.4136441741219357
花好,1.4111965285107386
点赞,1.408924420959207
健康,1.408825016074199
穷人,1.4066320808434938
收缴,1.405254640403096
您好,1.40035610250328
两个,1.3908627245894527
毒鱼,1.3895759343014775
不爱,1.3870792520815662
退烧,1.3846777859340609
老师,1.3843677132306291
无辜,1.3804824067426607
那种,1.378486500502715
可恨,1.3759345705002133
手镯,1.3753952046040383
扣下来,1.3740692936009755
种植,1.3619638295250875
沒有,1.3588830710811464
人会,1.3580878241380545
醒醒,1.3569580605952143
蛇床,1.3504723435362926
全国,1.3500865295835665
宝贝,1.3450604615890798
没人采,1.342705927274846
反正,1.3422136570762222
河边,1.33949935551274
生态平衡,1.3387084026616298
收购,1.337513334903959
本事,1.336892049931982
去年,1.3281603415349157
很难,1.325125959964454
效果,1.323625455456399
剩下,1.3231353021769392
金蚕,1.3230842101485318
三个,1.3205254018815458
缴获,1.3180462022293313
田里,1.3177849880352317
公园,1.3144756832809632
吃不起,1.3135834856951072
依法,1.309818416435882
珍稀动物,1.306252028079783
非要,1.303036636889109
最终,1.301704795666444
和平相处,1.2965158171461666
越来越,1.296497810798154
淫羊,1.2940365330585912
重重的,1.2931974875329
听说,1.2902674261899385
保护环境,1.2859309398729688
头上,1.2816497693610494
药效,1.2769263535566704
难搞,1.270078243345584
无价,1.2662990289894234
仙草,1.2647054390130672
远远,1.2624520124931884
留着,1.2615865163925193
牢底,1.2587113391655929
招人,1.254425156650329
发烧,1.2448072983355416
石上,1.2405562919179793
事情,1.237172089722518
大片,1.2283455947860562
放在,1.2234300282237953
六级,1.2230734399023657
灾难,1.2223234071642104
