,word,counts
0,核酸,4784
1,小区,3565
2,希望,2838
3,检测,2609
4,防控,2252
5,影响,2164
6,人员,2145
7,工作,2024
8,时间,2020
9,居民,1756
10,政策,1668
11,社区,1632
12,孩子,1631
13,考试,1615
14,解决,1587
15,政府,1471
16,医院,1405
17,业主,1403
18,建议,1386
19,情况,1383
20,相关,1355
21,隔离,1271
22,物业,1224
23,谢谢,1214
24,部门,1177
25,原因,1155
26,生活,1138
27,公司,1121
28,交房,1110
29,书记,1077
30,延期,1059
31,通知,1056
32,防疫,1015
33,导致,991
34,风险,984
35,学校,909
36,办理,879
37,开发商,841
38,小时,819
39,健康,816
40,咨询,809
41,管理,803
42,学生,790
43,接种,771
44,工作人员,769
45,疫苗,767
46,请问,742
47,考生,720
48,幼儿园,699
49,一名,682
50,地区,673
51,街道,664
52,感谢,648
53,告知,644
54,回复,613
55,工资,607
56,证明,592
57,老人,588
58,电话,575
59,费用,569
60,合同,563
61,居家,559
62,月份,559
63,上班,553
64,申请,551
65,检测点,547
66,垃圾,540
67,单位,526
68,出行,521
69,你好,521
70,家里,519
71,企业,509
72,病毒,501
73,北京,495
74,服务,493
75,发烧,491
76,提供,481
77,老百姓,481
78,排队,479
79,只能,470
80,参加,462
81,信息,458
82,安排,458
83,增加,457
84,国家,457
85,减免,454
86,聚集,453
87,供暖,448
88,重视,448
89,恳请,445
90,交付,444
91,项目,439
92,管控,439
93,市民,427
94,措施,427
95,地方,426
96,给予,417
97,购买,415
98,办法,412
99,回家,412
100,家长,410
101,温度,410
102,群众,400
103,有限公司,396
104,环境,395
105,口罩,394
106,居住,393
107,投诉,384
108,两个,380
109,带来,379
110,传播,378
111,压力,377
112,理解,375
113,发现,375
114,学习,371
115,发生,366
116,房子,366
117,晚上,364
118,经营,356
119,车辆,351
120,区域,349
121,房租,348
122,收费,346
123,文件,345
124,帮忙,344
125,房屋,344
126,退费,343
127,取消,343
128,减少,341
129,酒店,338
130,协调,334
131,城市,333
132,报告,332
133,住户,325
134,一年,324
135,在家,323
136,恢复,322
137,关注,321
138,提前,320
139,结束,319
140,采样,318
141,下午,317
142,感冒,317
143,请求,316
144,求助,316
145,困难,314
146,很大,312
147,小孩,311
148,特别,310
149,发展,309
150,外地,302
151,市长,301
152,封闭,301
153,沟通,299
154,近期,299
155,全国,299
156,上海,298
157,发放,295
158,配合,292
159,打电话,292
160,检查,292
161,实在,291
162,建设,291
163,号楼,290
164,报名,288
165,不到,287
166,经济,287
167,施工,287
168,上学,285
169,常态,285
170,保障,284
171,西安,282
172,早上,281
173,理由,281
174,阴性,280
175,去年,279
176,退款,279
177,方式,277
178,行程,277
179,不让,275
180,无人,275
181,组织,275
182,开放,274
183,周边,272
184,真的,271
185,感染,270
186,病例,270
187,诉求,266
188,暖气,264
189,流动,262
190,发布,261
191,门口,259
192,休息,259
193,落实,259
194,百忙之中,256
195,进出,256
196,我家,255
197,每次,255
198,答复,255
199,不便,253
