,word,counts
0,好看,89
1,真人,88
2,视频,54
3,数字,51
4,虚拟,44
5,创意,42
6,科技,41
7,期待,31
8,衣服,29
9,漂亮,28
10,时尚,27
11,建模,27
12,广告,26
13,真实,25
14,生活,25
15,风格,24
16,人物,24
17,宇宙,24
18,夜熙,23
19,演员,23
20,造型,21
21,氛围,21
22,好像,21
23,作品,20
24,妆容,20
25,精致,20
26,人类,19
27,动作,19
28,电影,19
29,太美,18
30,身体,18
31,越来越,18
32,设计,18
33,身材,17
34,未来,17
35,好好,16
36,动漫,16
37,关注,15
38,太棒了,15
39,世界,15
40,好好看,15
41,动画,14
42,特效,14
43,配音,14
44,制作,14
45,高级,14
46,可爱,14
47,品牌,14
48,剧情,14
49,画面,14
50,技术,13
51,柳叶熙,13
52,发型,12
53,分享,12
54,现实,12
55,表情,12
56,看着,12
57,偶像,12
58,自然,12
59,一种,12
60,好酷,11
61,厉害,11
62,艺术,11
63,有意思,11
64,优秀,11
65,更新,11
66,照片,10
67,效果,10
68,内容,10
69,故事,10
70,样子,10
71,眼神,10
72,感谢,10
73,满满,10
74,质感,10
75,声音,10
76,发展,10
77,中国,10
78,头发,9
79,模型,9
80,逼真,9
81,颜色,9
82,心动,9
83,符合,9
84,游戏,9
85,这是,9
86,个性,9
87,太有,9
88,僵硬,9
89,流泪,9
90,加加,9
91,好美,8
92,美好,8
93,灵魂,8
94,搭配,8
95,独特,8
96,眼睛,8
97,惊喜,8
98,更好,8
99,大片,8
100,加油,8
101,动画片,8
102,知识,8
103,皮肤,7
104,图片,7
105,合作,7
106,美女,7
107,气质,7
108,颜值,7
109,爱住,7
110,梦幻,7
111,羡慕,7
112,明白,7
113,拍照,7
114,眼妆,7
115,美的,7
116,满满的,7
117,魅力,7
118,带来,7
119,体验,7
120,像是,7
121,那种,7
122,文化,7
123,形象,6
124,太酷,6
125,五官,6
126,角度,6
127,背景,6
128,吸引,6
129,设定,6
130,联动,6
131,方式,6
132,感情,6
133,女人,6
134,审美,6
135,创新,6
136,意义,6
137,互动,6
138,表现,6
139,美妆博主,6
140,失业,6
141,科幻,6
142,一眼,6
143,质量,6
144,看不懂,6
145,后期,6
146,广告创意,6
147,能量,6
148,编剧,6
149,好帅,6
150,电脑,5
151,刻画,5
152,服装,5
153,可惜,5
154,机器人,5
155,明星,5
156,打卡,5
157,有人,5
158,显得,5
159,拍摄,5
160,谢谢,5
161,粉丝,5
162,美瞳,5
163,太好了,5
164,博主,5
165,城市,5
166,智能,5
167,小姐姐,5
168,朋友,5
169,空间,5
170,活动,5
171,想要,5
172,充满,5
173,主题,5
174,好羡慕,5
175,合成,5
176,营业,5
177,比例,5
178,用心,5
179,有趣,5
180,精彩,5
181,创作,5
182,系列,5
183,最初,5
184,细节,5
185,塌房,5
186,柳姐,5
187,唯一,5
188,习惯,5
189,电视剧,5
190,长相,5
191,点赞,5
192,元素,5
193,壁画,5
194,国风,5
195,敦煌,5
196,传统,5
197,化妆,5
198,东方,5
199,帅气,5
